|winter|small|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|24.30000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|
|spring|small|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|82.70000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|
|autumn|small|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|16.80000|4.60000|3.90000|11.50000|0.00000|0.00000|0.00000|
|spring|small|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|46.80000|0.00000|0.00000|28.80000|0.00000|0.00000|0.00000|
|summer|small|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|46.90000|0.00000|0.00000|13.40000|0.00000|0.00000|0.00000|
|autumn|small|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|47.10000|0.00000|0.00000|0.00000|0.00000|1.20000|0.00000|
|spring|small|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|66.90000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|
|summer|small|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|19.40000|0.00000|0.00000|2.00000|0.00000|3.90000|1.70000|
|autumn|small|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|14.40000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|
|spring|small|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|20.30000|4.30000|5.50000|0.00000|0.00000|0.00000|1.40000|
|summer|small|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|15.80000|1.70000|7.80000|0.00000|0.00000|2.40000|1.40000|
|winter|small|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|55.50000|0.00000|1.70000|1.40000|0.00000|0.00000|0.00000|
|spring|small|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|10.30000|0.00000|42.80000|2.20000|0.00000|0.00000|0.00000|
|summer|small|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|64.20000|0.00000|3.00000|0.00000|0.00000|0.00000|0.00000|
|winter|small|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|0.00000|1.50000|7.60000|0.00000|0.00000|6.10000|
|spring|small|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.90000|4.90000|2.60000|3.00000|0.00000|0.00000|1.90000|
|summer|small|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|25.50000|3.90000|1.00000|11.00000|0.00000|0.00000|12.50000|
|autumn|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|11.30000|1.70000|2.00000|2.20000|13.30000|10.60000|0.00000|
|summer|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|4.40000|4.00000|3.30000|0.00000|11.70000|21.40000|1.20000|
|winter|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.90000|5.80000|24.80000|4.60000|9.50000|5.10000|1.20000|
|spring|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.60000|8.00000|17.60000|3.70000|11.50000|7.00000|0.00000|
|spring|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|2.20000|9.60000|5.00000|1.00000|8.60000|7.90000|2.20000|
|autumn|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|64.90000|1.00000|0.00000|1.00000|2.90000|1.40000|1.00000|
|winter|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|15.10000|7.30000|23.20000|3.40000|4.10000|0.00000|0.00000|
|spring|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|14.40000|0.00000|11.80000|11.30000|5.50000|0.00000|0.00000|
|winter|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|6.70000|0.00000|5.40000|3.40000|4.90000|6.90000|10.80000|
|spring|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|10.80000|0.00000|0.00000|4.60000|6.50000|2.20000|1.40000|
|autumn|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.20000|0.00000|1.70000|0.00000|7.50000|17.70000|14.40000|
|winter|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|12.60000|4.30000|21.90000|1.00000|2.40000|3.30000|22.10000|
|summer|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|14.70000|4.10000|1.00000|0.00000|7.70000|8.50000|31.20000|
|autumn|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|3.30000|0.00000|0.00000|5.00000|1.90000|6.20000|25.60000|
|winter|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|0.00000|0.00000|4.60000|9.00000|13.10000|30.10000|
|summer|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|2.80000|0.00000|0.00000|2.60000|5.20000|13.20000|16.70000|
|winter|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|0.00000|2.60000|2.40000|5.00000|0.00000|2.40000|
|summer|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|0.00000|0.00000|1.00000|35.60000|9.90000|0.00000|
|winter|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|15.20000|8.80000|0.00000|8.60000|5.10000|2.70000|
|spring|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|5.50000|3.30000|0.00000|20.80000|12.40000|0.00000|
|summer|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|2.10000|1.60000|0.00000|20.80000|32.90000|0.00000|
|winter|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.20000|5.60000|6.30000|1.70000|1.20000|0.00000|1.00000|
|spring|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|3.10000|3.50000|1.60000|8.20000|9.90000|0.00000|
|summer|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|5.20000|0.00000|0.00000|28.80000|20.40000|1.00000|
|autumn|medium|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|5.70000|0.00000|0.00000|4.40000|12.40000|8.30000|7.80000|
|winter|medium|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|3.60000|31.90000|2.40000|0.00000|0.00000|0.00000|2.20000|
|spring|medium|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.20000|16.20000|0.00000|0.00000|0.00000|0.00000|1.00000|
|winter|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|4.00000|2.10000|35.10000|6.80000|7.30000|0.00000|0.00000|
|summer|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|5.90000|3.40000|1.00000|1.20000|17.80000|49.40000|1.00000|
|winter|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|16.50000|2.10000|19.50000|3.50000|5.30000|1.20000|3.20000|
|spring|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|7.00000|0.00000|13.50000|4.30000|8.70000|0.00000|4.30000|
|winter|medium|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|58.70000|0.00000|11.50000|6.60000|0.00000|0.00000|0.00000|
|summer|medium|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|8.70000|0.00000|3.00000|5.30000|9.40000|33.20000|0.00000|
|autumn|medium|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|17.00000|21.60000|1.60000|1.40000|10.20000|3.60000|1.10000|
|winter|medium|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|12.30000|5.40000|1.90000|0.00000|1.40000|0.00000|1.90000|
|summer|medium|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|8.80000|19.60000|4.70000|0.00000|0.00000|0.00000|2.70000|
|autumn|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|23.70000|13.70000|0.00000|1.70000|6.40000|2.60000|0.00000|
|winter|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|6.40000|7.30000|12.70000|0.00000|0.00000|4.20000|
|summer|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|3.60000|38.80000|0.00000|0.00000|1.20000|0.00000|2.40000|
|winter|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|64.30000|1.50000|8.00000|0.00000|0.00000|0.00000|0.00000|
|spring|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|46.60000|0.00000|2.50000|0.00000|0.00000|0.00000|0.00000|
|summer|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|24.00000|0.00000|1.00000|0.00000|0.00000|0.00000|0.00000|
|spring|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|3.70000|1.40000|1.10000|2.10000|3.20000|6.40000|0.00000|
|summer|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|18.10000|14.50000|0.00000|0.00000|11.50000|22.30000|0.00000|
|winter|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|41.00000|1.50000|0.00000|0.00000|0.00000|0.00000|0.00000|
|summer|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|43.70000|0.00000|1.20000|0.00000|0.00000|4.70000|0.00000|
|autumn|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|86.60000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|
|spring|medium|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.90000|12.70000|25.90000|0.00000|0.00000|0.00000|6.80000|
|summer|medium|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.20000|1.90000|22.90000|0.00000|8.10000|0.00000|0.00000|
|winter|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.40000|18.40000|0.00000|0.00000|20.00000|29.50000|0.00000|
|spring|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.60000|8.90000|6.60000|0.00000|9.20000|1.60000|1.40000|
|summer|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|3.30000|11.60000|7.00000|0.00000|17.90000|4.70000|0.00000|
|winter|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|14.60000|0.00000|0.00000|1.90000|22.10000|12.70000|1.40000|
|spring|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.70000|0.00000|10.30000|2.60000|8.90000|6.70000|0.00000|
|summer|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|3.30000|0.00000|0.00000|1.90000|34.30000|7.10000|6.00000|
|winter|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|36.60000|4.10000|0.00000|1.20000|16.70000|6.10000|
|spring|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|16.40000|10.10000|0.00000|0.00000|0.00000|6.60000|
|summer|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.50000|32.80000|1.00000|4.10000|0.00000|15.80000|2.40000|
|winter|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|4.20000|0.00000|1.40000|1.90000|16.20000|0.00000|1.40000|
|spring|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|4.10000|0.00000|25.30000|2.10000|8.00000|0.00000|18.60000|
|summer|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.20000|0.00000|2.30000|0.00000|44.40000|7.50000|1.90000|
|winter|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|0.00000|1.00000|0.00000|9.00000|64.60000|0.00000|
|spring|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|2.40000|1.70000|4.20000|8.30000|1.70000|0.00000|2.40000|
|autumn|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|7.80000|8.70000|2.10000|0.00000|14.90000|22.90000|2.40000|
|spring|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|10.30000|26.50000|6.10000|0.00000|5.60000|1.50000|2.20000|
|autumn|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.50000|72.60000|0.00000|0.00000|3.40000|6.80000|3.40000|
|winter|medium|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|9.20000|2.90000|2.00000|1.30000|2.50000|0.00000|0.00000|
|summer|medium|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|28.10000|0.00000|0.00000|4.00000|1.20000|0.00000|0.00000|
|winter|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|2.10000|2.60000|0.00000|0.00000|15.00000|15.70000|0.00000|
|summer|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.40000|15.70000|1.40000|0.00000|3.50000|0.00000|1.60000|
|spring|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|19.00000|0.00000|22.00000|5.00000|1.10000|5.40000|0.00000|
|autumn|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|42.50000|0.00000|2.20000|1.00000|0.00000|0.00000|0.00000|
|winter|medium|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|2.50000|1.40000|1.40000|6.20000|4.10000|1.80000|3.90000|
|spring|medium|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|4.40000|11.20000|6.80000|0.00000|1.00000|0.00000|31.60000|
|autumn|medium|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|6.50000|4.10000|0.00000|7.70000|9.90000|18.20000|7.00000|
|winter|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|39.70000|12.70000|0.00000|1.10000|2.70000|0.00000|1.60000|
|autumn|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|32.80000|28.00000|2.00000|3.50000|1.00000|0.00000|1.50000|
|winter|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|12.20000|16.00000|1.00000|1.40000|1.90000|1.20000|0.00000|
|spring|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.90000|25.40000|21.70000|0.00000|0.00000|1.00000|0.00000|
|autumn|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|5.60000|1.20000|0.00000|8.00000|2.70000|0.00000|
|summer|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|0.00000|0.00000|1.20000|5.70000|32.10000|0.00000|
|autumn|medium|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|2.20000|0.00000|0.00000|1.20000|5.90000|77.60000|0.00000|
|spring|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|3.40000|21.50000|14.00000|1.80000|3.90000|0.00000|0.00000|
|autumn|medium|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|2.80000|1.90000|0.00000|1.20000|19.00000|4.50000|0.00000|
|spring|large|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|24.80000|10.40000|0.00000|6.90000|0.00000|0.00000|2.70000|
|summer|large|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|32.50000|12.00000|0.00000|5.00000|0.00000|0.00000|1.90000|
|spring|large|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|28.00000|0.00000|0.00000|0.00000|0.00000|15.10000|
|autumn|large|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|11.30000|1.80000|0.00000|2.50000|0.00000|1.40000|
|winter|large|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|20.10000|0.00000|0.00000|0.00000|0.00000|0.00000|
|spring|large|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.70000|20.60000|1.50000|2.20000|0.00000|0.00000|0.00000|
|spring|large|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|12.30000|21.70000|3.90000|0.00000|0.00000|0.00000|3.90000|
|summer|large|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|7.20000|28.20000|0.00000|0.00000|0.00000|0.00000|3.30000|
|autumn|large|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|3.40000|21.50000|0.00000|0.00000|0.00000|0.00000|2.70000|
